,pdbchain,all_len,Recovery rate,Aligned len,Protein length,recTM-score,recRMSD
3335,5jcd_B,195,0.28717948717948716,1.0,200,0.98388,0.67
3340,4wyb_A,357,0.35014005602240894,1.0,400,0.99083,0.67
351,2iml_B,190,0.3684210526315789,1.0,200,0.98346,0.67
4172,5mmh_D,202,0.27722772277227725,1.0,200,0.98448,0.67
323,3hxi_A,182,0.29120879120879123,1.0,200,0.98344,0.67
2188,3ed1_F,305,0.2819672131147541,1.0,300,0.98916,0.68
1728,6vo6_C,297,0.3838383838383838,1.0,300,0.98891,0.68
2279,2zyz_D,183,0.40437158469945356,1.0,200,0.98241,0.68
2274,4dvk_B,157,0.25477707006369427,1.0,200,0.97978,0.68
1987,4hyg_B,247,0.27530364372469635,1.0,200,0.98692,0.68
2146,1w23_A,360,0.3,1.0,400,0.99053,0.68
2490,5f9p_B,237,0.2869198312236287,1.0,200,0.98638,0.68
2097,5uv4_A,290,0.30689655172413793,1.0,300,0.98879,0.68
2126,3seb_A,238,0.2647058823529412,1.0,200,0.9867,0.68
2227,1vbf_B,226,0.3407079646017699,1.0,200,0.98587,0.68
1912,2z14_A,116,0.2672413793103448,1.0,100,0.97544,0.68
2116,4zky_B,139,0.2014388489208633,1.0,100,0.97771,0.68
2549,1ogl_A,246,0.24796747967479674,1.0,200,0.98671,0.68
2534,3evz_A,197,0.3604060913705584,1.0,200,0.98389,0.68
2369,1vdm_A,151,0.41721854304635764,1.0,200,0.97943,0.68
1925,5mmd_E,221,0.334841628959276,1.0,200,0.98537,0.68
2319,3frm_E,252,0.25,1.0,300,0.98695,0.68
1800,4zm3_C,384,0.3776041666666667,1.0,400,0.9909,0.68
1763,6o1j_G,317,0.2586750788643533,1.0,300,0.98953,0.68
2149,5d8m_A,332,0.3614457831325301,1.0,300,0.98994,0.68
2317,3qvl_A,245,0.3551020408163265,1.0,200,0.9868,0.68
1723,6r4m_B,143,0.34265734265734266,1.0,100,0.97782,0.68
2150,3r4d_D,228,0.2543859649122807,1.0,200,0.98556,0.68
1037,3frm_A,252,0.23809523809523808,1.0,300,0.98717,0.68
883,3hrd_C,291,0.29553264604810997,1.0,300,0.9885,0.68
3052,1sz2_B,320,0.365625,1.0,300,0.98957,0.68
2853,4inn_B,147,0.3333333333333333,1.0,100,0.97812,0.68
363,1w23_B,357,0.30532212885154064,1.0,400,0.99057,0.68
3956,1zjj_B,262,0.4580152671755725,1.0,300,0.98741,0.68
169,4wyb_O,355,0.3492957746478873,1.0,400,0.99035,0.68
1196,3fok_B,295,0.36271186440677966,1.0,300,0.98895,0.68
3442,5vh1_A,177,0.24293785310734464,1.0,200,0.98219,0.68
3075,2pkh_H,142,0.2676056338028169,1.0,100,0.97746,0.68
2827,5hz2_A,388,0.29896907216494845,1.0,400,0.99123,0.68
3712,3qek_B,358,0.25139664804469275,1.0,400,0.99048,0.68
584,4c97_B,233,0.3948497854077253,1.0,200,0.98586,0.68
3467,1lyq_B,104,0.3076923076923077,1.0,100,0.96896,0.68
3091,1a9x_H,378,0.3412698412698413,1.0,400,0.9909,0.68
3092,3uzu_A,262,0.3435114503816794,1.0,300,0.98753,0.68
3676,2vak_C,403,0.28287841191067,1.0,400,0.99145,0.68
3039,1d7o_A,297,0.39730639730639733,1.0,300,0.98878,0.68
691,1m4z_B,203,0.28078817733990147,1.0,200,0.98406,0.68
885,6ozf_A,221,0.36199095022624433,1.0,200,0.98518,0.68
1230,3vup_B,351,0.31054131054131057,1.0,400,0.99027,0.68
324,3ezz_D,144,0.3333333333333333,1.0,100,0.97793,0.68
963,2w58_B,188,0.2978723404255319,1.0,200,0.98276,0.68
2960,6o1j_F,323,0.25386996904024767,1.0,300,0.98959,0.68
923,5x2b_B,275,0.29818181818181816,1.0,300,0.9878,0.68
317,5ilg_A,265,0.4075471698113208,1.0,300,0.98787,0.68
160,3drz_B,103,0.3883495145631068,1.0,100,0.96875,0.68
979,3gem_A,217,0.3870967741935484,1.0,200,0.98508,0.68
1253,4onx_E,129,0.2868217054263566,1.0,100,0.97586,0.68
914,3tnl_C,289,0.32525951557093424,1.0,300,0.98897,0.68
909,6n0x_E,320,0.321875,1.0,300,0.98954,0.68
1338,5zgo_F,178,0.43820224719101125,1.0,200,0.98279,0.68
163,3sz8_D,262,0.3549618320610687,1.0,300,0.98737,0.68
4013,5m45_L,165,0.30303030303030304,1.0,200,0.98034,0.68
4169,2z9i_A,280,0.4,1.0,300,0.9882,0.68
2909,1hr0_B,234,0.29914529914529914,1.0,200,0.98586,0.68
1364,4wyb_I,358,0.35195530726256985,1.0,400,0.99051,0.68
263,1z69_C,327,0.3853211009174312,1.0,300,0.98964,0.68
2885,2fx5_A,258,0.3643410852713178,1.0,300,0.98749,0.68
813,2w01_B,197,0.3350253807106599,1.0,200,0.98389,0.68
21,5e6t_B,284,0.31690140845070425,1.0,300,0.98816,0.68
1552,1zwx_A,288,0.3090277777777778,1.0,300,0.98858,0.68
3166,2f4w_A,147,0.2857142857142857,1.0,100,0.97854,0.68
3973,3kmh_A,219,0.2648401826484018,1.0,200,0.98519,0.68
1497,5efq_C,325,0.36923076923076925,1.0,300,0.98969,0.68
4064,1ug6_A,426,0.38028169014084506,1.0,400,0.99183,0.68
1576,6uio_C,112,0.21428571428571427,1.0,100,0.97506,0.68
4062,4ldc_A,149,0.3087248322147651,1.0,100,0.97914,0.68
3527,4pr3_B,199,0.34673366834170855,1.0,200,0.98405,0.68
25,3lm3_A,434,0.2857142857142857,1.0,400,0.99199,0.68
3595,6f0c_A,383,0.3681462140992167,1.0,400,0.99092,0.68
3182,1q23_K,213,0.2535211267605634,1.0,200,0.98486,0.68
3958,5xkx_A,380,0.28157894736842104,1.0,400,0.99108,0.68
3541,4had_D,316,0.30063291139240506,1.0,300,0.98942,0.68
1073,6xok_A,261,0.32950191570881227,1.0,300,0.98756,0.68
695,6fu4_D,290,0.31724137931034485,1.0,300,0.98852,0.68
1629,3kzh_A,316,0.310126582278481,1.0,300,0.98944,0.68
4288,6efw_A,345,0.33043478260869563,1.0,300,0.99002,0.68
203,4rgp_A,255,0.27058823529411763,1.0,300,0.98715,0.68
3922,1m32_E,361,0.29362880886426596,1.0,400,0.99043,0.68
469,5x7l_B,135,0.3111111111111111,1.0,100,0.97612,0.68
2709,5fjv_A,206,0.1650485436893204,1.0,200,0.98418,0.68
1110,1tyg_C,237,0.38396624472573837,1.0,200,0.98651,0.68
3128,6znl_D,370,0.3324324324324324,1.0,400,0.9907,0.68
279,2pkh_E,142,0.2535211267605634,1.0,100,0.98001,0.68
4228,1t70_F,255,0.396078431372549,1.0,300,0.98721,0.68
1123,3cnx_B,146,0.3698630136986301,1.0,100,0.9799,0.68
1250,4leb_A,299,0.34448160535117056,1.0,300,0.9884,0.69
3185,2a98_A,259,0.35135135135135137,1.0,300,0.98695,0.69
1265,1nqj_B,114,0.32456140350877194,1.0,100,0.97156,0.69
4031,2i71_A,371,0.3018867924528302,1.0,400,0.99033,0.69
3193,3glc_A,276,0.36594202898550726,1.0,300,0.98919,0.69
336,4p13_B,386,0.35233160621761656,1.0,400,0.99083,0.69
2496,4q9n_D,295,0.43389830508474575,1.0,300,0.98873,0.69
4042,4juu_B,311,0.34726688102893893,1.0,300,0.98875,0.69
4093,3gv1_B,139,0.31654676258992803,1.0,100,0.9762,0.69
3704,3mer_B,173,0.30057803468208094,1.0,200,0.98189,0.69
578,2z1m_D,338,0.35798816568047337,1.0,300,0.98955,0.69
1827,3ezz_F,144,0.3541666666666667,1.0,100,0.97737,0.69
2484,3h0g_G,170,0.21176470588235294,1.0,200,0.98095,0.69
3255,6n0x_C,324,0.32407407407407407,1.0,300,0.98926,0.69
3678,2vqm_A,390,0.3717948717948718,1.0,400,0.99104,0.69
164,6paj_A,198,0.2828282828282828,1.0,200,0.98356,0.69
2481,5aih_A,125,0.328,1.0,100,0.97358,0.69
3666,5fb3_C,336,0.33035714285714285,1.0,300,0.98961,0.69
3670,1q23_J,212,0.2783018867924528,1.0,200,0.98414,0.69
1796,2o34_B,231,0.3722943722943723,1.0,200,0.9858,0.69
1227,1aua_A,296,0.30405405405405406,1.0,300,0.9883,0.69
335,3iqc_A,119,0.2773109243697479,1.0,100,0.97306,0.69
3928,3nqn_A,151,0.31125827814569534,1.0,200,0.97929,0.69
1193,2x06_B,344,0.3488372093023256,1.0,300,0.98975,0.69
2072,3ezz_E,144,0.3055555555555556,1.0,100,0.97693,0.69
1217,2qpq_C,296,0.3310810810810811,1.0,300,0.98831,0.69
3301,3h0g_S,170,0.20588235294117646,1.0,200,0.98058,0.69
1824,3sjl_A,338,0.3668639053254438,1.0,300,0.98972,0.69
1333,5f8v_E,363,0.2975206611570248,1.0,400,0.99024,0.69
2093,2x06_E,344,0.3866279069767442,1.0,300,0.98968,0.69
479,1f2d_C,341,0.3519061583577713,1.0,300,0.9899,0.69
2831,1xsz_A,356,0.29775280898876405,1.0,400,0.99039,0.69
2226,2cg9_X,114,0.14035087719298245,1.0,100,0.97081,0.69
1459,3ezz_A,144,0.375,1.0,100,0.97733,0.69
2795,6ru1_B,386,0.3290155440414508,1.0,400,0.9907,0.69
320,3tfz_E,165,0.3212121212121212,1.0,200,0.98121,0.69
274,2w01_C,200,0.32,1.0,200,0.98336,0.69
1679,4axn_B,316,0.31645569620253167,1.0,300,0.98889,0.69
1490,2rb9_D,323,0.35294117647058826,1.0,300,0.9892,0.69
2762,6bng_A,277,0.36462093862815886,1.0,300,0.98823,0.69
2112,4h0f_B,264,0.3181818181818182,1.0,300,0.98701,0.69
74,3q6d_B,355,0.38028169014084506,1.0,400,0.99016,0.69
791,6bdc_A,123,0.24390243902439024,1.0,100,0.97431,0.69
1668,1ztc_A,209,0.3875598086124402,1.0,200,0.9844,0.69
2564,2cb4_E,258,0.2868217054263566,1.0,300,0.98688,0.69
403,1j2q_I,197,0.350253807106599,1.0,200,0.98331,0.69
2722,2rdx_H,369,0.33062330623306235,1.0,400,0.99049,0.69
286,4v1s_A,359,0.2646239554317549,1.0,400,0.99034,0.69
2131,2d40_C,288,0.2673611111111111,1.0,300,0.9881,0.69
2673,1n2s_A,298,0.3187919463087248,1.0,300,0.98876,0.69
696,4zem_B,298,0.2986577181208054,1.0,300,0.98866,0.69
421,4k7x_A,314,0.3503184713375796,1.0,300,0.98898,0.69
422,4yxt_A,405,0.2716049382716049,1.0,400,0.99102,0.69
836,6v4c_A,282,0.2801418439716312,1.0,300,0.98785,0.69
1694,4uw9_A,228,0.39035087719298245,1.0,200,0.98564,0.69
800,5hst_A,270,0.29259259259259257,1.0,300,0.98759,0.69
3399,4zwq_C,134,0.17164179104477612,1.0,100,0.97584,0.69
4160,5gnx_A,451,0.37028824833702884,1.0,500,0.99195,0.69
1719,5fb3_B,329,0.3343465045592705,1.0,300,0.98942,0.69
4166,3fbg_A,336,0.3273809523809524,1.0,300,0.98946,0.69
118,4omf_G,231,0.36363636363636365,1.0,200,0.98572,0.69
919,4zv0_A,137,0.24087591240875914,1.0,100,0.97644,0.69
2910,3pvj_D,276,0.35144927536231885,1.0,300,0.98752,0.69
2289,6dlo_B,310,0.2806451612903226,1.0,300,0.98884,0.69
3763,4q9n_E,295,0.41694915254237286,1.0,300,0.98856,0.69
634,6xqn_J,291,0.23367697594501718,1.0,300,0.98806,0.69
915,5im2_A,322,0.33229813664596275,1.0,300,0.98925,0.69
2892,4iqh_C,127,0.36220472440944884,1.0,100,0.97436,0.69
98,4f8k_B,109,0.3119266055045872,1.0,100,0.97053,0.69
3376,3sz8_B,262,0.3282442748091603,1.0,300,0.9869,0.69
2870,4cij_D,268,0.24253731343283583,1.0,300,0.9875,0.69
4007,1qjp_A,137,0.20437956204379562,1.0,100,0.97604,0.69
2967,3ix1_B,301,0.3654485049833887,1.0,300,0.98858,0.69
904,1tkk_H,360,0.36944444444444446,1.0,400,0.99026,0.69
259,3u02_A,239,0.30962343096234307,1.0,200,0.98556,0.7
3963,4omb_D,298,0.36577181208053694,1.0,300,0.98801,0.7
1910,1gy6_A,125,0.176,1.0,100,0.97585,0.7
234,3zc0_G,189,0.31216931216931215,1.0,200,0.98229,0.7
1927,4rfq_A,268,0.30970149253731344,1.0,300,0.98712,0.7
1952,3dr4_C,368,0.3695652173913043,1.0,400,0.99021,0.7
2353,6tb4_M,180,0.3277777777777778,1.0,200,0.98107,0.7
3228,1d3y_B,290,0.3275862068965517,1.0,300,0.98796,0.7
3331,3t69_A,301,0.3289036544850498,1.0,300,0.98823,0.7
962,1itu_A,369,0.3035230352303523,1.0,400,0.99052,0.7
1913,4q9n_G,295,0.4033898305084746,1.0,300,0.98796,0.7
2417,2ixt_A,309,0.37216828478964403,1.0,300,0.98842,0.7
778,4g2u_A,210,0.3380952380952381,1.0,200,0.98359,0.7
3233,3ovg_A,350,0.3628571428571429,1.0,400,0.98968,0.7
3493,6vci_C,214,0.32710280373831774,1.0,200,0.98398,0.7
1894,1gz0_C,242,0.36363636363636365,1.0,200,0.98562,0.7
1045,4mou_A,261,0.3946360153256705,1.0,300,0.98671,0.7
3480,1j2q_M,197,0.350253807106599,1.0,200,0.98291,0.7
591,6izl_A,193,0.27461139896373055,1.0,200,0.9837,0.7
1633,4cqb_B,400,0.315,1.0,400,0.99088,0.7
1025,5zai_D,258,0.4728682170542636,1.0,300,0.98666,0.7
3644,6gs2_C,243,0.3497942386831276,1.0,200,0.98576,0.7
835,4ijr_A,328,0.375,1.0,300,0.98905,0.7
3642,2cb4_L,258,0.3023255813953488,1.0,300,0.98657,0.7
1047,6h9n_A,203,0.270935960591133,1.0,200,0.98316,0.7
2350,3u02_D,222,0.3333333333333333,1.0,200,0.98473,0.7
3690,6a80_B,236,0.3177966101694915,1.0,200,0.98518,0.7
2987,3ezz_C,144,0.3541666666666667,1.0,100,0.97625,0.7
4284,3wa8_A,179,0.2346368715083799,1.0,200,0.98199,0.7
141,6mgr_B,359,0.37604456824512533,1.0,400,0.99,0.7
2106,3sgz_B,334,0.3203592814371258,1.0,300,0.98929,0.7
2955,3tfz_B,165,0.32727272727272727,1.0,200,0.97977,0.7
1316,1g57_B,209,0.33014354066985646,1.0,200,0.98369,0.7
1318,5cht_B,300,0.2966666666666667,1.0,300,0.98836,0.7
3753,5vi4_A,146,0.2328767123287671,1.0,100,0.97748,0.7
457,4eb5_A,379,0.3720316622691293,1.0,400,0.99035,0.7
2515,1x9f_E,147,0.35374149659863946,1.0,100,0.97753,0.7
3793,3nh6_A,274,0.3102189781021898,1.0,300,0.98732,0.7
1380,6con_G,292,0.3801369863013699,1.0,300,0.98821,0.7
71,3rst_C,229,0.30131004366812225,1.0,200,0.98513,0.7
1704,3uca_A,274,0.30656934306569344,1.0,300,0.98711,0.7
2111,5vi4_D,146,0.2671232876712329,1.0,100,0.97706,0.7
566,3fok_I,295,0.34576271186440677,1.0,300,0.98817,0.7
2767,4aly_B,187,0.24064171122994651,1.0,200,0.98196,0.7
1698,5zai_F,257,0.4708171206225681,1.0,300,0.98657,0.7
85,6bsu_B,337,0.2997032640949555,1.0,300,0.98929,0.7
1467,6gvw_D,239,0.2510460251046025,1.0,200,0.98643,0.7
1417,1bxt_B,224,0.29464285714285715,1.0,200,0.9849,0.7
2587,4ovm_J,124,0.4112903225806452,1.0,100,0.97249,0.7
446,6myw_A,356,0.3792134831460674,1.0,400,0.98983,0.7
3870,3kmh_B,221,0.2895927601809955,1.0,200,0.98431,0.7
3732,4pr3_A,205,0.36097560975609755,1.0,200,0.98379,0.7
1243,3sig_A,265,0.3471698113207547,1.0,300,0.98691,0.7
3930,3moz_A,314,0.33121019108280253,1.0,300,0.98864,0.7
1176,1or4_A,169,0.2603550295857988,1.0,200,0.98037,0.7
539,6i4e_A,351,0.34472934472934474,1.0,400,0.98957,0.7
1070,2i2x_K,459,0.2788671023965142,1.0,500,0.99185,0.7
2081,3sjl_B,343,0.3673469387755102,1.0,300,0.98961,0.7
3198,6o9s_A,246,0.2845528455284553,1.0,200,0.986,0.7
1127,4qgo_A,215,0.25116279069767444,1.0,200,0.9842,0.7
3209,4byz_A,194,0.36082474226804123,1.0,200,0.98254,0.7
3077,2uw1_A,327,0.2966360856269113,1.0,300,0.98919,0.7
2588,1gz0_B,244,0.32786885245901637,1.0,200,0.98573,0.7
3723,1v3w_A,172,0.4186046511627907,1.0,200,0.98047,0.7
3034,4qys_B,418,0.35406698564593303,1.0,400,0.99119,0.7
414,1a9x_F,378,0.3386243386243386,1.0,400,0.99047,0.7
2310,1qna_A,182,0.38461538461538464,1.0,200,0.98167,0.7
2182,4eah_G,356,0.3258426966292135,1.0,400,0.98961,0.71
670,1f2d_B,341,0.3284457478005865,1.0,300,0.98927,0.71
3787,1y12_A,160,0.29375,1.0,200,0.97873,0.71
2632,6uio_D,109,0.23853211009174313,1.0,100,0.96841,0.71
2045,6tt2_A,164,0.2926829268292683,1.0,200,0.97934,0.71
792,3alu_A,157,0.37579617834394907,1.0,200,0.97818,0.71
445,3tnl_D,288,0.3263888888888889,1.0,300,0.98808,0.71
2731,5dbj_A,435,0.32873563218390806,1.0,400,0.9911,0.71
2651,1q23_G,213,0.27230046948356806,1.0,200,0.98351,0.71
55,2inf_C,338,0.32840236686390534,1.0,300,0.98907,0.71
3537,3aj3_A,273,0.3516483516483517,1.0,300,0.98766,0.71
2725,4cv5_A,185,0.2,1.0,200,0.98108,0.71
1658,4ovm_G,122,0.29508196721311475,1.0,100,0.9716,0.71
3503,5efq_A,321,0.3956386292834891,1.0,300,0.98866,0.71
767,1js1_X,324,0.2962962962962963,1.0,300,0.98858,0.71
754,2a40_D,361,0.3518005540166205,1.0,400,0.98955,0.71
753,2cb4_M,258,0.29457364341085274,1.0,300,0.98628,0.71
3991,3oft_A,396,0.3484848484848485,1.0,400,0.99047,0.71
2576,5wi4_A,125,0.208,1.0,100,0.97394,0.71
3523,3mgx_B,391,0.37851662404092073,1.0,400,0.99026,0.71
2645,3u0o_A,319,0.34169278996865204,1.0,300,0.98876,0.71
372,5f8v_F,342,0.2982456140350877,1.0,300,0.98934,0.71
1386,6vss_F,318,0.3867924528301887,1.0,300,0.98843,0.71
2833,6vrb_C,229,0.26200873362445415,1.0,200,0.9849,0.71
938,3oc3_C,178,0.29213483146067415,1.0,200,0.98021,0.71
4126,6dlo_A,311,0.2540192926045016,1.0,300,0.98839,0.71
2819,6lea_B,105,0.3142857142857143,1.0,100,0.9677,0.71
3926,1tzj_D,329,0.3495440729483283,1.0,300,0.98893,0.71
3299,1gz0_A,242,0.3140495867768595,1.0,200,0.98512,0.71
1740,6jmb_A,374,0.31016042780748665,1.0,400,0.98993,0.71
155,3bm3_B,258,0.31007751937984496,1.0,300,0.9863,0.71
1267,2o28_B,180,0.34444444444444444,1.0,200,0.98126,0.71
3012,5hst_B,265,0.2981132075471698,1.0,300,0.9866,0.71
1207,4wyb_M,358,0.3575418994413408,1.0,400,0.98965,0.71
3258,6w1k_A,312,0.25,1.0,300,0.98819,0.71
1155,3o1k_C,117,0.358974358974359,1.0,100,0.97104,0.71
1140,5ubv_A,244,0.3729508196721312,1.0,200,0.98526,0.71
1039,6c62_B,456,0.3991228070175439,1.0,500,0.99153,0.71
1053,5oi0_A,446,0.34080717488789236,1.0,400,0.99146,0.71
3329,3euh_F,182,0.2802197802197802,1.0,200,0.98094,0.71
4149,6coj_A,295,0.3694915254237288,1.0,300,0.98765,0.71
951,5mu4_B,183,0.3333333333333333,1.0,200,0.98097,0.71
3343,3r7a_A,227,0.3436123348017621,1.0,200,0.98517,0.71
855,6bk7_B,380,0.28421052631578947,1.0,400,0.99001,0.71
3409,3fok_F,295,0.3525423728813559,1.0,300,0.98762,0.71
2225,5mmd_F,218,0.38073394495412843,1.0,200,0.98426,0.71
1407,1vbf_C,224,0.33035714285714285,1.0,200,0.98451,0.71
878,6lb7_B,290,0.2827586206896552,1.0,300,0.98758,0.71
362,3kew_B,228,0.34210526315789475,1.0,200,0.9843,0.71
2104,6ncs_B,285,0.312280701754386,1.0,300,0.98733,0.71
2463,6ery_A,234,0.358974358974359,1.0,200,0.98481,0.71
3910,2qpq_B,291,0.30584192439862545,1.0,300,0.98735,0.71
1366,2obb_A,121,0.2727272727272727,1.0,100,0.97141,0.71
568,4ijr_C,328,0.3902439024390244,1.0,300,0.98834,0.72
3615,5m9n_A,202,0.3118811881188119,1.0,200,0.98281,0.72
3576,1t70_E,255,0.3803921568627451,1.0,300,0.98597,0.72
2348,4xdy_A,331,0.32326283987915405,1.0,300,0.98864,0.72
3938,4eah_D,356,0.33707865168539325,1.0,400,0.98932,0.72
2333,3glc_O,276,0.35507246376811596,1.0,300,0.98706,0.72
2034,2i2x_C,459,0.25925925925925924,1.0,500,0.99127,0.72
3706,6kq9_A,309,0.313915857605178,1.0,300,0.98792,0.72
504,4zm3_D,387,0.3695090439276486,1.0,400,0.99004,0.72
2230,6ust_B,463,0.326133909287257,1.0,500,0.99132,0.72
3594,1xm3_D,249,0.4738955823293173,1.0,200,0.98551,0.72
3736,6znl_I,370,0.3081081081081081,1.0,400,0.98974,0.72
2291,6w1k_C,305,0.22950819672131148,1.0,300,0.98754,0.72
3846,4q9n_C,295,0.39661016949152544,1.0,300,0.98762,0.72
3549,4zm3_A,389,0.35475578406169667,1.0,400,0.99006,0.72
4079,5dm6_F,144,0.22916666666666666,1.0,100,0.97534,0.72
1128,4jhd_E,371,0.31266846361185985,1.0,400,0.98976,0.72
2457,5dbj_B,435,0.32873563218390806,1.0,400,0.99085,0.72
3553,2ovl_A,357,0.36134453781512604,1.0,400,0.98931,0.72
2202,6gvc_C,359,0.35376044568245124,1.0,400,0.98918,0.72
1772,4a3u_B,355,0.36056338028169016,1.0,400,0.98924,0.72
174,4jhd_D,371,0.33962264150943394,1.0,400,0.98974,0.72
3072,4qqr_A,274,0.2518248175182482,1.0,300,0.98655,0.72
1226,6tt2_B,160,0.28125,1.0,200,0.97792,0.72
3022,3c0k_B,385,0.3194805194805195,1.0,400,0.98995,0.72
148,4zwq_A,136,0.16911764705882354,1.0,100,0.97417,0.72
1286,1tkk_C,360,0.3388888888888889,1.0,400,0.98945,0.72
2970,5o51_A,309,0.284789644012945,1.0,300,0.9877,0.72
3146,1f07_C,321,0.411214953271028,1.0,300,0.98813,0.72
2943,2iks_B,271,0.3247232472324723,1.0,300,0.98656,0.72
1336,5oy4_B,354,0.4152542372881356,1.0,400,0.98921,0.72
1353,6w1k_D,305,0.2819672131147541,1.0,300,0.98777,0.72
1714,3q91_B,131,0.2824427480916031,1.0,100,0.97563,0.72
1702,1ukw_B,379,0.3482849604221636,1.0,400,0.98995,0.72
1455,5bpz_A,139,0.2517985611510791,1.0,100,0.97587,0.72
1460,4jn6_A,338,0.3520710059171598,1.0,300,0.98867,0.72
2559,5xdm_A,111,0.2702702702702703,1.0,100,0.96929,0.72
1510,1f9a_C,164,0.3048780487804878,1.0,200,0.97789,0.72
2737,6o1j_D,324,0.2716049382716049,1.0,300,0.98855,0.72
4258,3cqb_A,103,0.24271844660194175,1.0,100,0.96529,0.72
2669,3glc_Q,276,0.37318840579710144,1.0,300,0.98813,0.72
1606,5x2b_J,274,0.28102189781021897,1.0,300,0.98658,0.72
1612,1q23_H,216,0.2638888888888889,1.0,200,0.98327,0.72
192,3kzh_B,313,0.3194888178913738,1.0,300,0.98817,0.72
3212,4eb5_B,377,0.38726790450928383,1.0,400,0.99002,0.72
848,3h8u_A,120,0.30833333333333335,1.0,100,0.97042,0.72
280,3k2y_D,101,0.26732673267326734,1.0,100,0.96429,0.72
739,1t70_C,255,0.38823529411764707,1.0,300,0.98578,0.72
851,6ti2_A,163,0.2331288343558282,1.0,200,0.97902,0.72
3531,3tbf_H,357,0.3277310924369748,1.0,400,0.98945,0.72
1052,6onc_A,625,0.3648,1.0,600,0.99323,0.72
3394,2vak_H,408,0.2622549019607843,1.0,400,0.99043,0.72
887,4ts5_B,209,0.3349282296650718,1.0,200,0.98318,0.72
920,3imh_A,332,0.3042168674698795,1.0,300,0.98847,0.72
802,7js3_C,325,0.3076923076923077,1.0,300,0.98832,0.72
957,1xm3_C,249,0.4779116465863454,1.0,200,0.98544,0.72
3543,2cb4_K,258,0.29457364341085274,1.0,300,0.98609,0.72
252,1t9f_A,178,0.25280898876404495,1.0,200,0.98224,0.72
1832,4ote_B,241,0.3817427385892116,1.0,200,0.9848,0.72
3256,3alu_D,157,0.3821656050955414,1.0,200,0.97814,0.72
1829,7chk_A,166,0.25301204819277107,1.0,200,0.97873,0.72
711,1dxe_A,253,0.36363636363636365,1.0,300,0.98552,0.72
4032,5n9g_B,178,0.3651685393258427,1.0,200,0.97999,0.72
2436,3g2m_A,232,0.29310344827586204,1.0,200,0.98438,0.72
2439,2rb9_B,322,0.36024844720496896,1.0,300,0.9884,0.72
1042,4h8e_A,235,0.2851063829787234,1.0,200,0.98464,0.72
2055,4mou_C,258,0.4069767441860465,1.0,300,0.98572,0.72
3478,5x2b_D,276,0.2753623188405797,1.0,300,0.98659,0.72
303,5nbl_D,365,0.336986301369863,1.0,400,0.98915,0.73
4282,7js3_A,325,0.3323076923076923,1.0,300,0.98821,0.73
4260,4az9_B,114,0.30701754385964913,1.0,100,0.97014,0.73
10,6ykf_A,309,0.24271844660194175,1.0,300,0.98755,0.73
2143,6zgx_B,391,0.3657289002557545,1.0,400,0.98984,0.73
3999,2ovl_D,334,0.36227544910179643,1.0,300,0.98848,0.73
4185,2cb4_G,258,0.2868217054263566,1.0,300,0.98554,0.73
100,3dr6_C,170,0.3176470588235294,1.0,200,0.98,0.73
2231,3fok_G,295,0.36610169491525424,1.0,300,0.98709,0.73
4157,4mth_A,139,0.34532374100719426,1.0,100,0.97487,0.73
2245,6kjh_A,359,0.34540389972144847,1.0,400,0.98908,0.73
261,1d3y_A,289,0.30103806228373703,1.0,300,0.98678,0.73
4097,4z0g_A,384,0.34375,1.0,400,0.98965,0.73
237,6iyy_A,312,0.28846153846153844,1.0,300,0.9876,0.73
199,3vx8_A,305,0.28524590163934427,1.0,300,0.98762,0.73
3878,5dbj_C,437,0.34553775743707094,1.0,400,0.99065,0.73
2599,2xig_D,148,0.30405405405405406,1.0,100,0.97597,0.73
3192,3rst_B,223,0.3273542600896861,1.0,200,0.9834,0.73
3521,1ua7_A,422,0.2843601895734597,1.0,400,0.99044,0.73
1468,6gmc_A,360,0.35,1.0,400,0.98936,0.73
1162,2e7p_B,111,0.40540540540540543,1.0,100,0.96734,0.73
749,3ed1_E,313,0.2971246006389776,1.0,300,0.98761,0.73
3513,5ts4_C,104,0.28846153846153844,1.0,100,0.96443,0.73
3496,2rh0_D,132,0.19696969696969696,1.0,100,0.97182,0.73
2372,3d9w_C,282,0.3049645390070922,1.0,300,0.98652,0.73
1424,1f75_A,217,0.28110599078341014,1.0,200,0.98271,0.73
834,2x0j_A,286,0.38461538461538464,1.0,300,0.98711,0.73
2859,3frk_A,365,0.2958904109589041,1.0,400,0.98914,0.73
3391,6vo6_A,307,0.36807817589576547,1.0,300,0.98784,0.73
3375,3e9a_A,275,0.36363636363636365,1.0,300,0.98638,0.73
2510,6bk0_A,443,0.32505643340857787,1.0,400,0.99089,0.73
3277,6s8v_D,420,0.319047619047619,1.0,400,0.99058,0.73
1911,2vws_C,256,0.35546875,1.0,300,0.98547,0.73
1339,4hi4_G,119,0.2773109243697479,1.0,100,0.96984,0.73
2950,4kui_A,201,0.3034825870646766,1.0,200,0.98157,0.73
1311,5x2b_C,282,0.28368794326241137,1.0,300,0.98664,0.73
1304,3u02_C,225,0.3244444444444444,1.0,200,0.98339,0.73
1297,5n1t_A,392,0.31887755102040816,1.0,400,0.98985,0.73
3237,6vss_C,318,0.36477987421383645,1.0,300,0.98789,0.73
2976,3tfz_F,161,0.2732919254658385,1.0,200,0.97782,0.73
